# f real_h(f) imag_h(f)
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.333333333333332871e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.666666666666666574e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.333333333333333148e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.166666666666666297e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.833333333333332593e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.666666666666666297e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.333333333333332593e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.166666666666666297e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.083333333333333259e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.166666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.333333333333333259e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.416666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.583333333333333259e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.666666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.833333333333333259e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.916666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.083333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.166666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.333333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.416666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.583333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.666666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.833333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.916666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.083333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.166666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.333333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.416666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.583333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.666666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.833333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.916666666666666519e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.083333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.166666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.333333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.416666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.583333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.666666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.833333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.916666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.083333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.166666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.333333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.416666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.583333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.666666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.833333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.916666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.083333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.166666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.333333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.416666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.583333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.666666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.833333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.916666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.083333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.166666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.333333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.416666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.583333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.666666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.833333333333333037e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.916666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.083333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.166666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.333333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.416666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.583333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.666666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.833333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.916666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.083333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.166666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.333333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.416666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.583333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.666666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.750000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.833333333333332149e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.916666666666666075e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
